,address,formatted_address,,latitude,longitude,number_of_results,status,zipcode
192,"6500 block of South Cottage Grove Avenue, Chicago, Illinois","6500 S Cottage Grove Ave, Chicago, IL 60637, USA",,41.7766343,-87.6061021,1,OK,60637
193,"1625 Dr D B Todd Jr Blvd, Nashville, Tennessee","1625 Dr DB Todd Jr Blvd, Nashville, TN 37208, USA",,36.1755661,-86.810187,1,OK,37208
194,"112th St S and Pacific Ave S, Tacoma (Parkland), Washington","112th St S & Pacific Ave S, Parkland, WA 98444, USA",,47.1554423,-122.434258,1,OK,98444
195,"1035 Lisbon Street, Lewiston, Maine","1035 Lisbon St, Lewiston, ME 04240, USA",,44.0801504,-70.1959109,1,OK,4240
196,"East 29th Street, Brooklyn, New York","E 29th St, Brooklyn, NY, USA",,40.6154989,-73.9457671,1,OK,
197,"600 block of Hightower Road, Peoria, Illinois","600 N Hightower St, Peoria, IL 61605, USA",,40.6944739,-89.5997551,1,OK,61605
198,"2200 block of Walton Ave, Cleveland, Ohio","2200 Walton Ave, Cleveland, OH 44113, USA",,41.4712335,-81.6988602,1,OK,44113
199,"1376 N Nova Rd, Daytona Beach, Florida","1376 N Nova Rd, Holly Hill, FL 32117, USA",,29.2314651,-81.0539642,1,OK,32117
200,"Treat Highway between Yankee and Mulberry Roads, Lenawee County, Michigan","2461 Treat St, Adrian, MI 49221, USA",,41.8829256,-84.0171554,1,OK,49221
201,"1000 International Dr, Corpus Christi, Texas","Hayden W. Head Terminal, 1000 International Dr, Corpus Christi, TX 78406, USA",,27.7744771,-97.5024748,1,OK,78406
202,"5106 Dorchester Road, Charleston, South Carolina","5106 Dorchester Rd, North Charleston, SC 29418, USA",,32.856568,-80.036056,1,OK,29418
203,"3200 E Airfield Dr, Dallas (Dfw Airport), Texas","3200 E Airfield Dr, DFW Airport, TX 75261, USA",,32.8748014,-97.0144434,1,OK,75261
204,"3600 block of Metting Road, Wilmington, North Carolina","3600 Metting Rd, Wilmington, NC 28403, USA",,34.2364092,-77.9005767,1,OK,28403
205,"Cottonwood Plaza and Cottonwood Lane, Omaha, Nebraska","Cottonwood Ln & Cottonwood Plaza, Omaha, NE 68164, USA",,41.2860746,-96.0830035,1,OK,68164
206,"1200 N. Monroe , Amarillo, Texas","1200 N Monroe St, Amarillo, TX 79107, USA",,35.2264739,-101.8403239,1,OK,79107
207,"1200 block of Westminster St, Saint Paul, Minnesota","1200 Westminster St, St Paul, MN 55130, USA",,44.9772643,-93.0862258,1,OK,55130
208,"Elysian Fields Ave and St. Claude Ave, New Orleans, Louisiana","Elysian Fields Ave & St Claude Ave, New Orleans, LA 70116, USA",,29.9686875,-90.0569864,1,OK,70116
209,"Pike Rd and Hooper Rd, West Palm Beach, Florida","Hooper Rd & Pike Rd, Florida 33411, USA",,26.6807056,-80.1664939,1,OK,33411
210,"Prezioso Pl, Charleston, West Virginia","Charleston, WV, USA",,38.3498195,-81.6326234,1,OK,
211,"3000 block of Frenchman Street, New Orleans, Louisiana","3000 Frenchmen St, New Orleans, LA 70122, USA",,29.9889441,-90.060007,1,OK,70122
212,"404 S 4th St, Youngwood, Pennsylvania","404 S 4th St, Youngwood, PA 15697, USA",,40.2335659,-79.5831482,1,OK,15697
213,"10700 Patterson Rd, Maxton, North Carolina","10700 Patterson Rd, Maxton, NC 28364, USA",,34.72401,-79.3857457,1,OK,28364
214,"19300 block of Schoolcraft, Detroit, Michigan","19300 Schoolcraft, Detroit, MI 48223, USA",,42.3866522,-83.2310687,1,OK,48223
215,"Fairview Ave, Waynesboro, Pennsylvania","Fairview Ave, Waynesboro, PA 17268, USA",,39.7526179,-77.5918658,1,OK,17268
216,"300 W Canedy St, Springfield, Illinois","300 W Canedy St, Springfield, IL 62704, USA",,39.7924955,-89.6575903,1,OK,62704
217,"Northeast 58th Avenue and Northeast 38th Place, Silver Springs, Florida","NE 58th Ave & NE 38th Pl, Silver Springs, FL 34488, USA",,29.2264611,-82.0536698,1,OK,34488
218,"1111 High Road, Tallahassee, Florida","1111 High Rd, Tallahassee, FL 32304, USA",,30.4566,-84.312884,1,OK,32304
219,"Sixth and Madison Streets, Wilmington, Delaware","600 N Madison St, Wilmington, DE 19801, USA",,39.7446211,-75.5561912,1,OK,19801
220,"13500 BLOCK OF GRANDMONT AVE, Detroit, Michigan","13500 Grandmont Ave, Detroit, MI 48227, USA",,42.3847073,-83.2098146,1,OK,48227
221,"Indian Creek Rd, Dandridge, Tennessee","Indian Creek Rd, Tennessee 37725, USA",,35.9836316,-83.3279927,1,OK,37725
222,"9400 block of Kempwood, Houston, Texas","9400 Kempwood Dr, Houston, TX 77080, USA",,29.822706,-95.524538,1,OK,77080
223,"6894 Cliffdale Rd, Fayetteville, North Carolina","6894 Cliffdale Rd, Fayetteville, NC 28314, USA",,35.0603482,-79.0115499,1,OK,28314
224,"1701 Airport Blvd, San Jose, California","1701 Airport Blvd, San Jose, CA 95110, USA",,37.3663999,-121.9260847,1,OK,95110
225,"1600 block of Mill Creek Dr, Prospect, Oregon","1600 Mill Creek Dr, Prospect, OR 97536, USA",,42.7183863,-122.5418659,1,OK,97536
226,"AR 18 and Pitts Rd, Cash, Arkansas","AR-18, Arkansas, USA",,35.7943327,-90.9366548,1,OK,
227,"3406 W FLORIST AVE, Milwaukee, Wisconsin","3406 W Florist Ave, Milwaukee, WI 53209, USA",,43.1267177,-87.9550561,1,OK,53209
228,"Kossuth Ave and E Prairie Ave, Saint Louis, Missouri","E Prairie Ave & Kossuth Ave, St. Louis, MO 63107, USA",,38.666599,-90.2183568,1,OK,63107
229,"5200 block of Royce Drive, Amarillo, Texas","5200 Royce Dr, Amarillo, TX 79110, USA",,35.1531389,-101.8760067,1,OK,79110
230,"Elder and Cawfield Streets, Boston, Massachusetts","Cawfield St & Elder St, Boston, MA 02125, USA",,42.3204546,-71.0636689,1,OK,2125
231,"700 Poplar St, Jacksonville, Arkansas","700 Poplar St, Jacksonville, AR 72076, USA",,34.8697032,-92.1163652,1,OK,72076
232,"Nacogdoches and O'Connor, San Antonio, Texas","Nacogdoches & O'Connor, San Antonio, TX 78247, USA",,29.568426,-98.384802,1,OK,78247
233,"Portland Ave and Stonewall Ave, Shreveport, Louisiana","Portland Ave & Stonewall St, Shreveport, LA 71103, USA",,32.489221,-93.777214,1,OK,71103
234,"111 Lewis St, Nashville, Tennessee","111 Lewis St, Nashville, TN 37210, USA",,36.1523112,-86.7576056,1,OK,37210
235,"6900 block of South Artesian Avenue, Chicago, Illinois","6900 S Artesian Ave, Chicago, IL 60629, USA",,41.768063,-87.6847317,1,OK,60629
236,"1700 block of Elysian Fields Avenue, New Orleans, Louisiana","1700 Elysian Fields Ave, New Orleans, LA 70117, USA",,29.9747138,-90.0576919,1,OK,70117
237,"6200 block of 5 Notch Rd, Marshall, Texas","6200 5 Notch Rd, Marshall, TX 75672, USA",,32.4837149,-94.3336416,1,OK,75672
238,"1600 block of 16th Street SE, Washington, District of Columbia","1600 16th St SE, Washington, DC 20020, USA",,38.870624,-76.981931,1,OK,20020
239,"1224 Northwest 38th Street, Allapattah, Florida","1224 NW 38th St, Miami, FL 33142, USA",,25.8112248,-80.2163802,1,OK,33142
240,"1500 block of 3rd Avenue Southeast, Cedar Rapids, Iowa","1500 3rd Ave SE, Cedar Rapids, IA 52403, USA",,41.9867417,-91.6505862,1,OK,52403
241,"1000 block of S. Melrose, Casper, Wyoming","1000 S Melrose St, Casper, WY 82601, USA",,42.8405891,-106.3086594,1,OK,82601
242,"900 Park Forest Ln, Jacksonville, Florida","900 Park Forest Ln, Jacksonville, FL 32211, USA",,30.3303842,-81.5681913,1,OK,32211
243,"274 Eastchester Drive, High Point, North Carolina","274 Eastchester Dr, High Point, NC 27262, USA",,35.9828747,-80.0172977,1,OK,27262
244,"400 block of Grant Street, Aurora, Illinois","400 S Grant St, North Aurora, IL 60542, USA",,41.7887877,-88.3149211,1,OK,60542
245,"Siesta Dr, Snowflake, Arizona","Siesta Dr, Snowflake, AZ 85937, USA",,34.4805805,-110.0946883,1,OK,85937
246,"2080 Airport Rd, Columbus, Mississippi","2080 Airport Rd, Columbus, MS 39701, USA",,33.4507354,-88.5893385,1,OK,39701
247,"3951 NW Blitchton Road, Ocala, Florida","3951 NW Blitchton Rd, Ocala, FL 34475, USA",,29.2101957,-82.1856166,1,OK,34475
248,"100 block of Atlantic Street SW, Washington, District of Columbia","100 Atlantic St SW, Washington, DC 20032, USA",,38.83164,-77.0099322,1,OK,20032
249,"474 E. 25th Street, Paterson, New Jersey","474 E 25th St, Paterson, NJ 07514, USA",,40.9232755,-74.1486212,1,OK,7514
250,"8100 block of 6th Avenue South, Birmingham, Alabama","8100 6th Ave S, Birmingham, AL 35206, USA",,33.5638909,-86.7164017,1,OK,35206
251,"S 55th St and Center St, Omaha, Nebraska","S 55th St & Center St, Omaha, NE 68106, USA",,41.2389982,-95.9979845,1,OK,68106
252,"5513 8th Street Southwest, Lehigh Acres, Florida","5513 8th St SW, Lehigh Acres, FL 33976, USA",,26.6051676,-81.7127766,1,OK,33976
253,"533 Maywood Ave, Clendenin, West Virginia","533 Maywood Ave E, Clendenin, WV 25045, USA",,38.490542,-81.3343381,2,OK,25045
254,"622 Prescott Street, Manchester, New Hampshire","622 Prescott St, Manchester, NH 03103, USA",,42.9793074,-71.4472083,1,OK,3103
255,"400 block of Center St, Woodstock, Illinois","400 Center St, Woodstock, IL 60098, USA",,42.3187618,-88.4423361,1,OK,60098
256,"775 40th St SE, Buffalo, Minnesota","775 40th St SE, Buffalo, MN 55313, USA",,45.0927108,-93.8731844,1,OK,55313
257,"Washington St and Gold St, Whitman, Massachusetts","Washington St & Gold St, Whitman, MA 02382, USA",,42.0815786,-70.9376353,1,OK,2382
258,"7900 Block of Edwards Rd, Castalia, North Carolina","7900 Edwards Rd, Castalia, NC 27816, USA",,36.0562691,-78.0432909,1,OK,27816
259,"Anderson Road and John Henry Lane, Hendersonville, Tennessee","John Henry Ln & Anderson Rd, Hendersonville, TN 37075, USA",,36.3511055,-86.5888739,1,OK,37075
260,"400 block of East Jackson Street, Bloomington, Indiana","400 E Jackson St, Bloomington, IL 61701, USA",,40.4754484,-88.9898812,2,OK,61701
261,"2800 block of 19th Street, Meridian, Mississippi","2800 19th St, Meridian, MS 39301, USA",,32.3765155,-88.7065052,1,OK,39301
262,"Third Avenue and Yesler Way, Seattle, Washington","3rd Ave & Yesler Way, Seattle, WA 98104, USA",,47.6017208,-122.3304467,1,OK,98104
263,"1500 block of Arlington Avenue, Allentown, Pennsylvania","1500 Arlington Ave, Pittsburgh, PA 15210, USA",,40.4192328,-79.9892808,1,OK,15210
264,"Yearwood Road, Bethlehem, Georgia","Yearwood Rd, Bethlehem, GA, USA",,33.9248306,-83.7025037,1,OK,
265,"400 block of C Street , Patterson, California","400 C St, Patterson, CA 95363, USA",,37.466399,-121.128059,1,OK,95363
266,"1128 N Miller St, Wenatchee, Washington","1128 N Miller St, Wenatchee, WA 98801, USA",,47.4379228,-120.3261004,1,OK,98801
267,"900 Block of Main Ave SW, Hickory, North Carolina","900 Main Ave SW, Hickory, NC 28602, USA",,35.7312533,-81.3597541,1,OK,28602
268,"4600 Buford Highway, Chamblee, Georgia","4600 Buford Hwy NE, Chamblee, GA 30341, USA",,33.8754664,-84.2940402,1,OK,30341
269,"219 Center Street, Sandusky, Ohio","219 Center St, Sandusky, OH 44870, USA",,41.4486671,-82.7087262,1,OK,44870
270,"East 19th Street, Paterson, New Jersey","E 19th St, Paterson, NJ, USA",,40.9301401,-74.1511803,2,OK,
271,"Maryland Circle, Columbus, Georgia","Maryland Cir, Columbus, GA 31907, USA",,32.5005896,-84.9298229,1,OK,31907
272,"Highway 6 and Galliard Street, Eutawville, South Carolina","SC-6 & Galliard St, South Carolina 29048, USA",,33.4023541,-80.3510738,1,OK,29048
273,"5300 block of Cold Springs Rd, Paducah, Kentucky","5300 Cold Springs Rd, Paducah, KY 42001, USA",,37.1108727,-88.7173771,1,OK,42001
274,"Box Elder St and W Bypass, Williston, North Dakota","Box Elder St, Williston, ND 58801, USA",,48.1637502,-103.6368553,1,OK,58801
275,"Oak Hill Drive, Athens, Georgia","Oak Hill Dr, Athens, GA 30601, USA",,33.9750488,-83.3571205,1,OK,30601
276,"1000 block of Martin Luther King Jr. Boulevard, Los Angeles, California","1000 W Martin Luther King Jr Blvd, Los Angeles, CA 90037, USA",,34.0108618,-118.2915929,1,OK,90037
277,"7812 Emory Chase Lane, Knox (county), Tennessee","7812 Emory Chase Ln, Knoxville, TN 37918, USA",,36.111079,-83.8792109,1,OK,37918
278,"12000 block of North Russell Avenue, Fresno (county), California","12000 N Russell Ave, Firebaugh, CA 93622, USA",,36.9089145,-120.6544966,1,OK,93622
279,"18th and West , Oakland, California","West St & 18th St, Oakland, CA 94612, USA",,37.8102645,-122.2778243,2,OK,94612
280,"2404 Lillie Street, Fort Wayne, Indiana","2404 Lillie St, Fort Wayne, IN 46803, USA",,41.0635418,-85.1157408,1,OK,46803
281,"4th Street, Buffalo, New York","4th St, Buffalo, NY 14201, USA",,42.889471,-78.8879631,1,OK,14201
282,"1400 John Clark Road, Dover, Delaware","1400 John Clark Rd, Dover, DE 19904, USA",,39.1325199,-75.5373297,1,OK,19904
283,"Arsene Road, Lake Charles, Louisiana","Arsene Rd, 10, LA 70615, USA",,30.276521,-93.072616,1,OK,70615
284,"718 South 2nd Avenue, Sioux Falls, South Dakota","718 S 2nd Ave, Sioux Falls, SD 57104, USA",,43.5398693,-96.7233517,1,OK,57104
285,"511 N. Miller St., Toledo, Ohio","511 N Miller St, Toledo, OH 43607, USA",,41.6449902,-83.5654922,1,OK,43607
286,"White Horse Pike, Hammonton, New Jersey","White Horse Pike, Hammonton, NJ, USA",,39.6790536,-74.8295031,1,OK,
287,"800 block of Berkley Avenue, Chesapeake, Virginia","800 Berkley Ave Ext, Chesapeake, VA 23324, USA",,36.8275088,-76.2743576,1,OK,23324
288,"2375 International Pkwy, Io (county), Texas","Texas, USA",,31.9685988,-99.9018131,1,OK,
289,"1600 block of Hile Ave, Long Beach, California","1600 Hile Ave, Long Beach, CA 90804, USA",,33.787423,-118.159488,1,OK,90804
290,"100 N Ross St, Columbus, Indiana","100 N Ross St, Columbus, IN 47201, USA",,39.1987198,-85.8935581,1,OK,47201
291,"700 block of Copeman Boulevard, Flint, Michigan","700 Copeman Blvd, Flint, MI 48504, USA",,43.0293266,-83.7130649,1,OK,48504
292,"1625 Park Street, Hartford, Connecticut","1625 Park St, Hartford, CT 06106, USA",,41.7572394,-72.7054373,1,OK,6106
293,"419 E. Park St, Toledo, Ohio","419 E Park St, Toledo, OH 43608, USA",,41.6799288,-83.5356073,1,OK,43608
294,"4000 block of N. 13th St, Milwaukee, Wisconsin","4000 N 13th St, Milwaukee, WI 53209, USA",,43.089464,-87.9270848,1,OK,53209
295,"127 Forest Lakes Blvd #1, Oldsmar, Florida",,,,,0,REQUEST_DENIED,
296,"727 Seborn Avenue, Zanesville, Ohio","727 Seborn Ave, Zanesville, OH 43701, USA",,39.9205151,-82.0164245,1,OK,43701
297,"MS Highway 15 North, Laurel, Mississippi","MS-15, Laurel, MS, USA",,31.688488,-89.1231434,1,OK,
298,"Rochell Ave and Hazelwood Dr, Capitol Heights, Maryland","Hazelwood Dr & Rochell Ave, Capitol Heights, MD 20743, USA",,38.8661328,-76.8982034,1,OK,20743
299,"15800 block of Manor, Detroit, Michigan","15800 Manor, Detroit, MI 48238, USA",,42.4077983,-83.1682663,1,OK,48238
300,"300 W. Clark Street, Albert Lea, Minnesota","300 W Clark St, Albert Lea, MN 56007, USA",,43.64975,-93.3713051,1,OK,56007
301,"10970 S. Parker Road, Parker, Colorado","10970 S Parker Rd, Parker, CO 80134, USA",,39.5173255,-104.7632404,1,OK,80134
302,"700 block of W 21st St, Clovis, New Mexico","700 W 21st St, Clovis, NM 88101, USA",,34.4193543,-103.2136144,1,OK,88101
303,"NE 36th and Lottie, Oklahoma City, Oklahoma","N Lottie Ave & NE 36th St, Oklahoma City, OK 73111, USA",,35.5077108,-97.4899266,1,OK,73111
304,"Joe Carl Road, Theodore, Alabama","Joe Carl Rd, Alabama 36582, USA",,30.4665536,-88.1535478,1,OK,36582
305,"N 84th St and W Keefe Ave, Milwaukee, Wisconsin","N 84th St & W Keefe Ave, Milwaukee, WI 53222, USA",,43.0825216,-88.0175374,1,OK,53222
306,"2600 block of Lexington Ave, Warren, Ohio","2600 Lexington Ave NW, Warren, OH 44485, USA",,41.2586041,-80.8465009,1,OK,44485
307,"Buffalo Rd, Palmetto, Florida","Buffalo Rd, Florida 34221, USA",,27.5890457,-82.5111929,1,OK,34221
308,"100 Block of E Palmetto Park Rd, Boca Raton, Florida","100 E Palmetto Park Rd, Boca Raton, FL 33432, USA",,26.350061,-80.0861677,1,OK,33432
309,"4900 South Paulina Avenue, Chicago, Illinois","4900 S Paulina St, Chicago, IL 60609, USA",,41.8049334,-87.667314,1,OK,60609
310,"33rd and Cuming, Omaha, Nebraska","N 33rd St & Cuming St, Omaha, NE 68131, USA",,41.2680222,-95.9611471,1,OK,68131
311,"Saklan Rd and W Winton Ave, Hayward, California","W Winton Ave & Saklan Rd, Mt. Eden, CA 94545, USA",,37.6530736,-122.1187502,1,OK,94545
312,"5th Street, Rochester, New York","5th St, Rochester, NY 14605, USA",,43.1685907,-77.5835286,1,OK,14605
313,"500 block of Autauga County 83, Jones community, Prattville, Alabama","500 Autauga County 83, Jones, AL 36749, USA",,32.5454538,-86.895489,3,OK,36749
314,"The Plaza and Matheson Ave, Charlotte, North Carolina","Matheson Ave & The Plaza, Charlotte, NC 28205, USA",,35.2380778,-80.7996898,2,OK,28205
315,"500 East Loop 820, Fort Worth, Texas","500 E Loop 820, Fort Worth, TX 76112, USA",,32.772249,-97.213842,1,OK,76112
316,"2100 block of West 5th Avenue, Gary, Indiana","2100 W 5th Ave, Gary, IN 46404, USA",,41.6022662,-87.3631984,1,OK,46404
317,"100 block of South Rockwell Street, Chicago, Illinois","100 S Rockwell St, Chicago, IL 60612, USA",,41.880202,-87.6910364,1,OK,60612
318,"1500 block of West Chanticleer Road, Anaheim, California","1500 W Chanticleer Rd, Anaheim, CA 92802, USA",,33.8130594,-117.9333718,1,OK,92802
319,"200 block of Jackson Street, Lagrange, Georgia","200 Jackson St, LaGrange, GA 30240, USA",,33.0274127,-85.0479333,1,OK,30240
320,"4501 Abbott Drive, Omaha, Nebraska","4501 Abbott Dr, Omaha, NE 68110, USA",,41.299563,-95.8997558,1,OK,68110
321,"Annette and North Galvez street, New Orleans, Louisiana","N Galvez St, New Orleans, LA, USA",,29.9778956,-90.0411186,1,OK,
322,"Boniface and E 6th, Anchorage, Alaska","E 6th Ave & Boniface Pkwy, Anchorage, AK 99508, USA",,61.2169261,-149.77845,1,OK,99508
323,"350 S Milledge Ave, Athens, Georgia","350 S Milledge Ave, Athens, GA 30605, USA",,33.9508956,-83.3896022,1,OK,30605
324,"2900 block of W Augusta Hills, Greene (county), Missouri","2900 W Augusta Hills St, Springfield, MO 65803, USA",,37.2585323,-93.3335623,1,OK,65803
325,"40 Wilford St, Keene, New Hampshire","40 Wilford St, Keene, NH 03431, USA",,42.942971,-72.2734577,1,OK,3431
326,"5350 Cider Mill Ln, Indianapolis (Lawrence), Indiana","5350 Cider Mill Ln, Lawrence, IN 46226, USA",,39.8500286,-86.0429783,1,OK,46226
327,"7600 block of Campground Rd, Denver, North Carolina","7600 Campground Rd, Denver, NC 28037, USA",,35.5501295,-80.9963201,1,OK,28037
328,"Canfield Drive, Saint Louis (Ferguson), Missouri","Canfield Dr, St. Louis, MO 63136, USA",,38.7389577,-90.2755085,1,OK,63136
329,"3200 block of West 26th Street, Chicago, Illinois","3200 W 26th St, Chicago, IL 60623, USA",,41.8446483,-87.7052438,1,OK,60623
330,"Woodlawn Avenue and Martin Luther King Drive, Jersey City, New Jersey","Woodlawn Ave & Martin Luther King Dr, Jersey City, NJ 07305, USA",,40.7038828,-74.0872973,1,OK,7305
331,"421 Airport Rd, Williston, North Dakota","421 Airport Rd, Williston, ND 58801, USA",,48.1761676,-103.6317668,2,OK,58801
332,"2300 block of 13th Ave. South, Saint Petersburg, Florida","2300 13th Ave S, St. Petersburg, FL 33712, USA",,27.757293,-82.6643799,1,OK,33712
333,"1400 block of Elizardi Boulevard, New Orleans, Louisiana","1400 Elizardi Blvd, New Orleans, LA 70114, USA",,29.9400715,-90.0261663,1,OK,70114
334,"7500 Abercorn Street, Savannah, Georgia","7500 Abercorn St, Savannah, GA 31406, USA",,32.0081662,-81.1143672,1,OK,31406
335,"I-35 access road, San Antonio, Texas","Interstate 35 Access Rd, San Antonio, TX, USA",,29.319684,-98.614757,2,OK,
336,"776 N Terminal Dr, Salt Lake City, Utah","776 N Terminal Dr, Salt Lake City, UT 84122, USA",,40.7866133,-111.9818541,1,OK,84122
337,"Old Wilson Burt Rd and West Lake Rd, Newfane, New York","Wilson Burt Rd, New York, USA",,43.3094247,-78.7659566,2,OK,
338,"125 17th Ave SE, Saint Petersburg, Florida","125 17th Ave SE, St. Petersburg, FL 33701, USA",,27.7539797,-82.6333406,1,OK,33701
339,"8500 block of Bobolink Drive, Cincinnati (North College Hill), Ohio","8500 Bobolink Dr, Cincinnati, OH 45231, USA",,39.2218646,-84.5334441,1,OK,45231
340,"1300 block of Southland Pkwy, Marion, Ohio","1300 Southland Pkwy, Marion, OH 43302, USA",,40.5639715,-83.1246706,1,OK,43302
341,"2900 block of Monika Lane Way, Taylor, Texas","2900 Monika Ln, Taylor, TX 76574, USA",,30.589491,-97.4267492,1,OK,76574
